地点,取得時間,AQI値,大気質ステータス,主要汚染物質,PM2.5,PM10,O3,NO2,温度,湿度,気圧,風速,降水量
神戸市 須磨区,2025-04-28 04:00:00+00:00,55.0,中レベルの大気質,o3,,21.71,56.08,17.95,,,,,
神戸市 須磨区,2025-04-28 05:00:00+00:00,55.0,中レベルの大気質,o3,,23.77,56.03,18.02,,,,,
神戸市 須磨区,2025-04-28 06:00:00+00:00,57.0,中レベルの大気質,o3,,24.84,54.64,15.24,,,,,
神戸市 須磨区,2025-04-28 07:00:00+00:00,60.0,良い大気質,o3,,24.18,49.99,18.66,,,,,
神戸市 須磨区,2025-04-28 08:00:00+00:00,63.0,良い大気質,o3,,24.15,46.15,20.55,,,,,
神戸市 須磨区,2025-04-28 09:00:00+00:00,68.0,良い大気質,o3,,23.86,40.69,29.01,,,,,
神戸市 須磨区,2025-04-28 10:00:00+00:00,64.0,良い大気質,o3,,26.71,45.52,25.25,,,,,
神戸市 須磨区,2025-04-28 11:00:00+00:00,57.0,中レベルの大気質,o3,,19.59,53.76,15.41,,,,,
神戸市 須磨区,2025-04-28 12:00:00+00:00,69.0,良い大気質,o3,,19.54,39.22,27.06,,,,,
神戸市 須磨区,2025-04-28 13:00:00+00:00,73.0,良い大気質,pm25,,19.57,24.54,32.7,,,,,
神戸市 須磨区,2025-04-28 14:00:00+00:00,78.0,良い大気質,no2,,16.09,14.46,29.64,,,,,
神戸市 須磨区,2025-04-28 15:00:00+00:00,75.0,良い大気質,no2,,19.82,14.8,33.44,,,,,
神戸市 須磨区,2025-04-28 16:00:00+00:00,75.0,良い大気質,pm25,,18.92,8.94,32.71,,,,,
神戸市 須磨区,2025-04-28 17:00:00+00:00,73.0,良い大気質,pm25,,19.92,16.05,23.86,,,,,
神戸市 須磨区,2025-04-28 18:00:00+00:00,74.0,良い大気質,pm25,,21.55,22.03,16.42,,,,,
神戸市 須磨区,2025-04-28 19:00:00+00:00,73.0,良い大気質,pm25,,22.57,22.12,16.91,,,,,
神戸市 須磨区,2025-04-28 20:00:00+00:00,71.0,良い大気質,pm25,,22.73,21.06,16.05,,,,,
神戸市 須磨区,2025-04-28 21:00:00+00:00,71.0,良い大気質,pm25,,23.42,26.92,10.31,,,,,
神戸市 須磨区,2025-04-28 22:00:00+00:00,62.0,良い大気質,o3,,17.76,47.79,6.02,,,,,
神戸市 須磨区,2025-04-28 23:00:00+00:00,63.0,良い大気質,o3,,18.84,46.13,11.6,,,,,
神戸市 須磨区,2025-04-29 00:00:00+00:00,72.0,良い大気質,o3,,20.38,35.19,13.38,,,,,
神戸市 須磨区,2025-04-29 01:00:00+00:00,62.0,良い大気質,o3,,20.19,47.59,10.83,,,,,
神戸市 須磨区,2025-04-29 02:00:00+00:00,60.0,良い大気質,o3,,21.23,49.84,9.89,,,,,
神戸市 須磨区,2025-04-29 03:00:00+00:00,59.0,中レベルの大気質,o3,,17.21,51.04,9.16,,,,,
神戸市 須磨区,2025-04-29 04:00:00+00:00,59.0,中レベルの大気質,o3,,17.22,52.01,7.32,,,,,
神戸市 須磨区,2025-04-29 05:00:00+00:00,59.0,中レベルの大気質,o3,,10.88,52.09,1.99,,,,,
神戸市 須磨区,2025-04-29 06:00:00+00:00,57.0,中レベルの大気質,o3,,16.41,54.07,5.16,,,,,
神戸市 須磨区,2025-04-29 07:00:00+00:00,56.0,中レベルの大気質,o3,,19.42,55.98,4.87,,,,,
神戸市 須磨区,2025-04-29 08:00:00+00:00,57.0,中レベルの大気質,o3,,18.54,54.08,8.29,,,,,
神戸市 須磨区,2025-04-29 09:00:00+00:00,54.0,中レベルの大気質,o3,,16.91,58.09,7.21,,,,,
神戸市 須磨区,2025-04-29 10:00:00+00:00,53.0,中レベルの大気質,o3,,17.83,59.11,7.26,,,,,
神戸市 須磨区,2025-04-29 11:00:00+00:00,52.0,中レベルの大気質,o3,,14.9,60.06,3.08,,,,,
神戸市 須磨区,2025-04-29 12:00:00+00:00,55.0,中レベルの大気質,o3,,18.65,57.09,10.92,,,,,
神戸市 須磨区,2025-04-29 13:00:00+00:00,55.0,中レベルの大気質,o3,,28.21,56.97,7.69,,,,,
神戸市 須磨区,2025-04-29 14:00:00+00:00,55.0,中レベルの大気質,o3,,28.57,56.98,8.59,,,,,
神戸市 須磨区,2025-04-29 15:00:00+00:00,55.0,中レベルの大気質,pm25,,34.04,56.0,12.32,,,,,
神戸市 須磨区,2025-04-29 16:00:00+00:00,55.0,中レベルの大気質,o3,,32.23,57.02,9.8,,,,,
神戸市 須磨区,2025-04-29 17:00:00+00:00,55.0,中レベルの大気質,o3,,33.06,56.99,8.12,,,,,
神戸市 須磨区,2025-04-29 18:00:00+00:00,56.0,中レベルの大気質,o3,,31.06,55.1,8.11,,,,,
神戸市 須磨区,2025-04-29 19:00:00+00:00,60.0,良い大気質,o3,,29.15,50.1,9.75,,,,,
神戸市 須磨区,2025-04-29 20:00:00+00:00,,,,,,,,,,,,
神戸市 須磨区,2025-04-29 21:00:00+00:00,,,,,,,,,,,,
神戸市 須磨区,2025-04-29 22:00:00+00:00,60.0,良い大気質,pm25,,29.75,36.01,15.5,,,,,
神戸市 須磨区,2025-04-29 23:00:00+00:00,59.0,中レベルの大気質,pm25,,29.87,32.03,19.37,,,,,
神戸市 須磨区,2025-04-30 00:00:00+00:00,60.0,良い大気質,pm25,,28.84,15.58,35.97,,,,,
神戸市 須磨区,2025-04-30 01:00:00+00:00,64.0,良い大気質,pm25,,30.75,35.7,21.69,,,,,
神戸市 須磨区,2025-04-30 02:00:00+00:00,65.0,良い大気質,pm25,,31.9,41.27,18.44,,,,,
神戸市 須磨区,2025-04-30 03:00:00+00:00,60.0,良い大気質,o3,,31.92,49.88,13.69,,,,,
神戸市 須磨区,2025-04-30 04:00:00+00:00,61.0,良い大気質,o3,,25.09,48.95,10.51,,,,,
神戸市 須磨区,2025-04-30 05:00:00+00:00,58.0,中レベルの大気質,pm25,,34.42,46.0,20.34,,,,,
神戸市 須磨区,2025-04-30 06:00:00+00:00,55.0,中レベルの大気質,pm25,,39.43,49.21,20.9,,,,,
神戸市 須磨区,2025-04-30 07:00:00+00:00,55.0,中レベルの大気質,pm25,,34.42,56.19,16.33,,,,,
神戸市 須磨区,2025-04-30 08:00:00+00:00,53.0,中レベルの大気質,o3,,33.44,59.29,20.08,,,,,
神戸市 須磨区,2025-04-30 09:00:00+00:00,51.0,中レベルの大気質,o3,,32.78,62.14,26.4,,,,,
神戸市 須磨区,2025-04-30 10:00:00+00:00,40.0,中レベルの大気質,o3,,32.34,75.13,18.09,,,,,
神戸市 須磨区,2025-04-30 11:00:00+00:00,51.0,中レベルの大気質,o3,,33.03,62.23,30.04,,,,,
神戸市 須磨区,2025-04-30 12:00:00+00:00,55.0,中レベルの大気質,no2,,33.58,29.5,65.37,,,,,
神戸市 須磨区,2025-04-30 13:00:00+00:00,63.0,良い大気質,pm25,,29.52,35.11,47.07,,,,,
神戸市 須磨区,2025-04-30 14:00:00+00:00,63.0,良い大気質,pm25,,27.38,41.09,30.87,,,,,
神戸市 須磨区,2025-04-30 15:00:00+00:00,55.0,中レベルの大気質,pm25,,34.48,35.89,43.05,,,,,
神戸市 須磨区,2025-04-30 16:00:00+00:00,69.0,良い大気質,pm25,,25.03,32.43,32.74,,,,,
神戸市 須磨区,2025-04-30 17:00:00+00:00,62.0,良い大気質,pm25,,31.38,26.33,40.33,,,,,
神戸市 須磨区,2025-04-30 18:00:00+00:00,59.0,中レベルの大気質,pm25,,29.47,34.21,28.1,,,,,
神戸市 須磨区,2025-04-30 19:00:00+00:00,62.0,良い大気質,pm25,,29.28,37.32,23.65,,,,,
神戸市 須磨区,2025-04-30 20:00:00+00:00,64.0,良い大気質,pm25,,29.21,35.34,22.37,,,,,
神戸市 須磨区,2025-04-30 21:00:00+00:00,64.0,良い大気質,pm25,,28.11,28.53,25.3,,,,,
神戸市 須磨区,2025-04-30 22:00:00+00:00,61.0,良い大気質,pm25,,28.95,18.8,31.9,,,,,
神戸市 須磨区,2025-04-30 23:00:00+00:00,62.0,良い大気質,pm25,,28.09,10.17,41.5,,,,,
神戸市 須磨区,2025-05-01 00:00:00+00:00,63.0,良い大気質,pm25,,29.97,9.0,45.39,,,,,
神戸市 須磨区,2025-05-01 01:00:00+00:00,62.0,良い大気質,pm25,,30.74,23.4,35.74,,,,,
神戸市 須磨区,2025-05-01 02:00:00+00:00,61.0,良い大気質,pm25,,31.51,39.03,23.51,,,,,
神戸市 須磨区,2025-05-01 03:00:00+00:00,60.0,良い大気質,pm25,,32.06,45.03,20.64,,,,,
神戸市 須磨区,2025-05-01 04:00:00+00:00,57.0,中レベルの大気質,pm25,,31.1,45.24,26.59,,,,,
神戸市 須磨区,2025-05-01 05:00:00+00:00,58.0,中レベルの大気質,o3,,31.67,53.17,18.7,,,,,
神戸市 須磨区,2025-05-01 06:00:00+00:00,55.0,中レベルの大気質,o3,,31.8,56.78,15.74,,,,,
神戸市 須磨区,2025-05-01 07:00:00+00:00,55.0,中レベルの大気質,o3,,27.91,56.13,15.02,,,,,
神戸市 須磨区,2025-05-01 08:00:00+00:00,51.0,中レベルの大気質,o3,,26.0,62.05,12.95,,,,,
神戸市 須磨区,2025-05-01 09:00:00+00:00,51.0,中レベルの大気質,o3,,26.01,61.12,13.17,,,,,
神戸市 須磨区,2025-05-01 10:00:00+00:00,47.0,中レベルの大気質,o3,,34.31,66.07,9.21,,,,,
神戸市 須磨区,2025-05-01 11:00:00+00:00,48.0,中レベルの大気質,o3,,28.71,65.2,9.81,,,,,
神戸市 須磨区,2025-05-01 12:00:00+00:00,47.0,中レベルの大気質,o3,,25.83,66.04,7.33,,,,,
神戸市 須磨区,2025-05-01 13:00:00+00:00,54.0,中レベルの大気質,o3,,26.92,58.25,16.09,,,,,
神戸市 須磨区,2025-05-01 14:00:00+00:00,53.0,中レベルの大気質,o3,,24.0,59.06,9.34,,,,,
神戸市 須磨区,2025-05-01 15:00:00+00:00,62.0,良い大気質,o3,,25.83,48.18,17.27,,,,,
神戸市 須磨区,2025-05-01 16:00:00+00:00,68.0,良い大気質,o3,,25.66,40.77,21.09,,,,,
神戸市 須磨区,2025-05-01 17:00:00+00:00,58.0,中レベルの大気質,o3,,25.43,52.27,9.91,,,,,
神戸市 須磨区,2025-05-01 18:00:00+00:00,60.0,良い大気質,o3,,21.5,50.27,11.03,,,,,
神戸市 須磨区,2025-05-01 19:00:00+00:00,60.0,良い大気質,o3,,25.18,50.12,27.47,,,,,
神戸市 須磨区,2025-05-01 20:00:00+00:00,68.0,良い大気質,o3,,19.18,40.48,13.57,,,,,
神戸市 須磨区,2025-05-01 21:00:00+00:00,58.0,中レベルの大気質,o3,,18.48,53.15,9.8,,,,,
神戸市 須磨区,2025-05-01 22:00:00+00:00,55.0,中レベルの大気質,o3,,17.44,56.17,8.58,,,,,
神戸市 須磨区,2025-05-01 23:00:00+00:00,57.0,中レベルの大気質,o3,,17.29,54.18,13.49,,,,,
神戸市 須磨区,2025-05-02 00:00:00+00:00,60.0,良い大気質,o3,,16.29,50.36,14.48,,,,,
神戸市 須磨区,2025-05-02 01:00:00+00:00,61.0,良い大気質,o3,,16.88,49.27,18.66,,,,,
神戸市 須磨区,2025-05-02 02:00:00+00:00,61.0,良い大気質,o3,,18.72,49.06,19.72,,,,,
神戸市 須磨区,2025-05-02 03:00:00+00:00,59.0,中レベルの大気質,o3,,15.07,51.05,14.59,,,,,
神戸市 須磨区,2025-05-02 04:00:00+00:00,59.0,中レベルの大気質,o3,,13.28,51.86,11.96,,,,,
神戸市 須磨区,2025-05-02 05:00:00+00:00,65.0,良い大気質,o3,,13.45,44.13,18.29,,,,,
神戸市 須磨区,2025-05-02 06:00:00+00:00,62.0,良い大気質,o3,,13.54,47.56,18.15,,,,,
神戸市 須磨区,2025-05-02 07:00:00+00:00,62.0,良い大気質,o3,,15.6,47.44,19.48,,,,,
神戸市 須磨区,2025-05-02 08:00:00+00:00,53.0,中レベルの大気質,o3,,13.64,59.21,14.54,,,,,
神戸市 須磨区,2025-05-02 09:00:00+00:00,49.0,中レベルの大気質,o3,,9.97,64.02,5.35,,,,,
神戸市 須磨区,2025-05-02 10:00:00+00:00,48.0,中レベルの大気質,o3,,16.81,65.88,7.33,,,,,
神戸市 須磨区,2025-05-02 11:00:00+00:00,51.0,中レベルの大気質,o3,,16.04,61.95,12.52,,,,,
神戸市 須磨区,2025-05-02 12:00:00+00:00,56.0,中レベルの大気質,o3,,15.8,55.9,12.45,,,,,
神戸市 須磨区,2025-05-02 13:00:00+00:00,61.0,良い大気質,o3,,20.62,49.15,7.36,,,,,
神戸市 須磨区,2025-05-02 14:00:00+00:00,62.0,良い大気質,o3,,19.76,48.08,9.68,,,,,
神戸市 須磨区,2025-05-02 15:00:00+00:00,66.0,良い大気質,o3,,22.88,43.41,12.58,,,,,
神戸市 須磨区,2025-05-02 16:00:00+00:00,66.0,良い大気質,o3,,23.78,43.41,12.75,,,,,
神戸市 須磨区,2025-05-02 17:00:00+00:00,59.0,中レベルの大気質,o3,,19.07,51.03,4.87,,,,,
神戸市 須磨区,2025-05-02 18:00:00+00:00,62.0,良い大気質,o3,,20.83,47.96,4.89,,,,,
神戸市 須磨区,2025-05-02 19:00:00+00:00,66.0,良い大気質,o3,,18.96,43.16,6.99,,,,,
神戸市 須磨区,2025-05-02 20:00:00+00:00,62.0,良い大気質,o3,,19.66,47.69,5.19,,,,,
神戸市 須磨区,2025-05-02 21:00:00+00:00,64.0,良い大気質,o3,,16.69,45.9,7.45,,,,,
神戸市 須磨区,2025-05-02 22:00:00+00:00,61.0,良い大気質,o3,,16.78,49.59,7.63,,,,,
神戸市 須磨区,2025-05-02 23:00:00+00:00,62.0,良い大気質,o3,,14.95,47.6,7.63,,,,,
神戸市 須磨区,2025-05-03 00:00:00+00:00,75.0,良い大気質,o3,,16.19,31.27,17.17,,,,,
神戸市 須磨区,2025-05-03 01:00:00+00:00,76.0,良い大気質,o3,,21.04,30.32,16.45,,,,,
神戸市 須磨区,2025-05-03 02:00:00+00:00,65.0,良い大気質,o3,,20.48,44.03,10.23,,,,,
神戸市 須磨区,2025-05-03 03:00:00+00:00,65.0,良い大気質,o3,,19.78,44.15,11.92,,,,,
神戸市 須磨区,2025-05-03 04:00:00+00:00,63.0,良い大気質,o3,,22.64,46.26,12.01,,,,,
神戸市 須磨区,2025-05-03 05:00:00+00:00,60.0,良い大気質,o3,,24.6,50.4,12.58,,,,,
神戸市 須磨区,2025-05-03 06:00:00+00:00,57.0,中レベルの大気質,o3,,22.57,53.55,17.2,,,,,
神戸市 須磨区,2025-05-03 07:00:00+00:00,54.0,中レベルの大気質,o3,,17.81,57.37,10.76,,,,,
神戸市 須磨区,2025-05-03 08:00:00+00:00,51.0,中レベルの大気質,o3,,18.95,61.97,7.33,,,,,
神戸市 須磨区,2025-05-03 09:00:00+00:00,49.0,中レベルの大気質,o3,,15.94,64.13,5.78,,,,,
神戸市 須磨区,2025-05-03 10:00:00+00:00,45.0,中レベルの大気質,o3,,18.88,68.97,7.04,,,,,
神戸市 須磨区,2025-05-03 11:00:00+00:00,47.0,中レベルの大気質,o3,,19.69,67.2,9.81,,,,,
神戸市 須磨区,2025-05-03 12:00:00+00:00,47.0,中レベルの大気質,o3,,19.77,67.23,8.8,,,,,
神戸市 須磨区,2025-05-03 13:00:00+00:00,48.0,中レベルの大気質,o3,,25.7,65.12,6.58,,,,,
神戸市 須磨区,2025-05-03 14:00:00+00:00,51.0,中レベルの大気質,o3,,25.91,61.32,8.33,,,,,
神戸市 須磨区,2025-05-03 15:00:00+00:00,50.0,中レベルの大気質,o3,,21.88,63.18,5.29,,,,,
神戸市 須磨区,2025-05-03 16:00:00+00:00,50.0,中レベルの大気質,o3,,19.58,63.14,6.23,,,,,
神戸市 須磨区,2025-05-03 17:00:00+00:00,50.0,中レベルの大気質,o3,,20.48,63.19,5.45,,,,,
神戸市 須磨区,2025-05-03 18:00:00+00:00,50.0,中レベルの大気質,o3,,24.39,63.23,4.53,,,,,
神戸市 須磨区,2025-05-03 19:00:00+00:00,50.0,中レベルの大気質,o3,,20.48,63.15,3.64,,,,,
神戸市 須磨区,2025-05-03 20:00:00+00:00,53.0,中レベルの大気質,o3,,17.58,59.05,4.64,,,,,
神戸市 須磨区,2025-05-03 21:00:00+00:00,57.0,中レベルの大気質,o3,,19.55,54.15,4.64,,,,,
神戸市 須磨区,2025-05-03 22:00:00+00:00,56.0,中レベルの大気質,o3,,20.04,55.04,4.59,,,,,
神戸市 須磨区,2025-05-03 23:00:00+00:00,57.0,中レベルの大気質,o3,,20.05,53.83,4.85,,,,,
神戸市 須磨区,2025-05-04 00:00:00+00:00,62.0,良い大気質,o3,,20.11,47.84,8.49,,,,,
神戸市 須磨区,2025-05-04 01:00:00+00:00,67.0,良い大気質,o3,,16.86,42.11,8.14,,,,,
神戸市 須磨区,2025-05-04 02:00:00+00:00,66.0,良い大気質,o3,,17.51,43.28,9.01,,,,,
神戸市 須磨区,2025-05-04 03:00:00+00:00,58.0,中レベルの大気質,o3,,16.54,53.15,6.74,,,,,
神戸市 須磨区,2025-05-04 04:00:00+00:00,53.0,中レベルの大気質,o3,,17.79,59.09,5.82,,,,,
神戸市 須磨区,2025-05-04 05:00:00+00:00,55.0,中レベルの大気質,o3,,14.84,57.19,6.4,,,,,
神戸市 須磨区,2025-05-04 06:00:00+00:00,54.0,中レベルの大気質,o3,,13.1,58.16,5.83,,,,,
神戸市 須磨区,2025-05-04 07:00:00+00:00,55.0,中レベルの大気質,o3,,14.08,56.23,5.8,,,,,
神戸市 須磨区,2025-05-04 08:00:00+00:00,55.0,中レベルの大気質,o3,,14.18,56.21,5.28,,,,,
神戸市 須磨区,2025-05-04 09:00:00+00:00,53.0,中レベルの大気質,o3,,14.31,59.16,5.68,,,,,
神戸市 須磨区,2025-05-04 10:00:00+00:00,52.0,中レベルの大気質,o3,,14.23,60.09,5.6,,,,,
神戸市 須磨区,2025-05-04 11:00:00+00:00,51.0,中レベルの大気質,o3,,14.94,62.13,6.99,,,,,
神戸市 須磨区,2025-05-04 12:00:00+00:00,53.0,中レベルの大気質,o3,,16.47,59.11,7.65,,,,,
神戸市 須磨区,2025-05-04 13:00:00+00:00,63.0,良い大気質,o3,,14.81,46.41,9.43,,,,,
神戸市 須磨区,2025-05-04 14:00:00+00:00,63.0,良い大気質,o3,,15.94,47.19,12.87,,,,,
神戸市 須磨区,2025-05-04 15:00:00+00:00,68.0,良い大気質,o3,,18.69,40.31,15.36,,,,,
神戸市 須磨区,2025-05-04 16:00:00+00:00,68.0,良い大気質,o3,,17.16,41.03,12.08,,,,,
神戸市 須磨区,2025-05-04 17:00:00+00:00,68.0,良い大気質,o3,,19.13,40.64,12.21,,,,,
神戸市 須磨区,2025-05-04 18:00:00+00:00,67.0,良い大気質,o3,,18.44,41.71,12.46,,,,,
神戸市 須磨区,2025-05-04 19:00:00+00:00,68.0,良い大気質,o3,,18.3,40.48,12.2,,,,,
神戸市 須磨区,2025-05-04 20:00:00+00:00,69.0,良い大気質,o3,,15.4,38.82,11.03,,,,,
神戸市 須磨区,2025-05-04 21:00:00+00:00,68.0,良い大気質,o3,,15.29,39.9,9.38,,,,,
神戸市 須磨区,2025-05-04 22:00:00+00:00,72.0,良い大気質,o3,,20.12,34.91,12.88,,,,,
神戸市 須磨区,2025-05-04 23:00:00+00:00,72.0,良い大気質,o3,,16.33,35.76,12.05,,,,,
神戸市 須磨区,2025-05-05 00:00:00+00:00,70.0,良い大気質,o3,,17.22,37.95,13.14,,,,,
神戸市 須磨区,2025-05-05 01:00:00+00:00,76.0,良い大気質,o3,,21.57,30.08,17.1,,,,,
神戸市 須磨区,2025-05-05 02:00:00+00:00,76.0,良い大気質,o3,,21.64,30.16,18.99,,,,,
神戸市 須磨区,2025-05-05 03:00:00+00:00,71.0,良い大気質,o3,,16.82,36.13,9.01,,,,,
神戸市 須磨区,2025-05-05 04:00:00+00:00,67.0,良い大気質,o3,,24.33,42.04,13.27,,,,,
神戸市 須磨区,2025-05-05 05:00:00+00:00,61.0,良い大気質,o3,,20.73,49.12,11.85,,,,,
神戸市 須磨区,2025-05-05 06:00:00+00:00,60.0,良い大気質,o3,,22.52,50.28,13.11,,,,,
神戸市 須磨区,2025-05-05 07:00:00+00:00,54.0,中レベルの大気質,o3,,18.22,57.25,10.55,,,,,
神戸市 須磨区,2025-05-05 08:00:00+00:00,49.0,中レベルの大気質,o3,,19.24,64.02,6.77,,,,,
神戸市 須磨区,2025-05-05 09:00:00+00:00,48.0,中レベルの大気質,o3,,15.14,65.0,6.78,,,,,
神戸市 須磨区,2025-05-05 10:00:00+00:00,54.0,中レベルの大気質,o3,,16.96,58.35,13.71,,,,,
神戸市 須磨区,2025-05-05 11:00:00+00:00,57.0,中レベルの大気質,o3,,18.04,54.55,19.06,,,,,
神戸市 須磨区,2025-05-05 12:00:00+00:00,51.0,中レベルの大気質,o3,,15.96,62.14,9.34,,,,,
神戸市 須磨区,2025-05-05 13:00:00+00:00,53.0,中レベルの大気質,o3,,10.22,59.24,7.01,,,,,
神戸市 須磨区,2025-05-05 14:00:00+00:00,53.0,中レベルの大気質,o3,,15.99,59.2,9.3,,,,,
神戸市 須磨区,2025-05-05 15:00:00+00:00,54.0,中レベルの大気質,o3,,18.54,57.27,10.24,,,,,
神戸市 須磨区,2025-05-05 16:00:00+00:00,58.0,中レベルの大気質,o3,,18.47,53.33,13.46,,,,,
神戸市 須磨区,2025-05-05 17:00:00+00:00,58.0,中レベルの大気質,o3,,15.61,53.25,11.4,,,,,
神戸市 須磨区,2025-05-05 18:00:00+00:00,65.0,良い大気質,o3,,17.47,44.45,13.85,,,,,
神戸市 須磨区,2025-05-05 19:00:00+00:00,65.0,良い大気質,o3,,21.13,44.27,8.02,,,,,
神戸市 須磨区,2025-05-05 20:00:00+00:00,71.0,良い大気質,o3,,16.39,36.48,11.59,,,,,
神戸市 須磨区,2025-05-05 21:00:00+00:00,66.0,良い大気質,o3,,14.47,42.87,7.95,,,,,
神戸市 須磨区,2025-05-05 22:00:00+00:00,63.0,良い大気質,o3,,6.03,47.16,2.99,,,,,
神戸市 須磨区,2025-05-05 23:00:00+00:00,64.0,良い大気質,o3,,13.27,45.07,9.56,,,,,
神戸市 須磨区,2025-05-06 00:00:00+00:00,62.0,良い大気質,o3,,11.9,47.93,9.23,,,,,
神戸市 須磨区,2025-05-06 01:00:00+00:00,63.0,良い大気質,o3,,10.96,46.91,10.17,,,,,
神戸市 須磨区,2025-05-06 02:00:00+00:00,63.0,良い大気質,o3,,12.77,47.07,9.14,,,,,
神戸市 須磨区,2025-05-06 03:00:00+00:00,63.0,良い大気質,o3,,9.92,46.18,10.04,,,,,
神戸市 須磨区,2025-05-06 04:00:00+00:00,62.0,良い大気質,o3,,10.78,48.15,6.89,,,,,
神戸市 須磨区,2025-05-06 05:00:00+00:00,59.0,中レベルの大気質,o3,,10.76,52.07,6.2,,,,,
神戸市 須磨区,2025-05-06 06:00:00+00:00,59.0,中レベルの大気質,o3,,9.79,52.13,8.13,,,,,
神戸市 須磨区,2025-05-06 07:00:00+00:00,57.0,中レベルの大気質,o3,,9.74,54.11,7.1,,,,,
神戸市 須磨区,2025-05-06 08:00:00+00:00,56.0,中レベルの大気質,o3,,9.37,54.99,6.69,,,,,
神戸市 須磨区,2025-05-06 09:00:00+00:00,56.0,中レベルの大気質,o3,,9.43,55.92,6.34,,,,,
神戸市 須磨区,2025-05-06 10:00:00+00:00,56.0,中レベルの大気質,o3,,7.67,54.81,6.45,,,,,
神戸市 須磨区,2025-05-06 11:00:00+00:00,63.0,良い大気質,o3,,9.68,47.07,16.69,,,,,
神戸市 須磨区,2025-05-06 12:00:00+00:00,65.0,良い大気質,o3,,10.33,44.2,18.98,,,,,
神戸市 須磨区,2025-05-06 13:00:00+00:00,66.0,良い大気質,o3,,11.3,43.08,19.04,,,,,
神戸市 須磨区,2025-05-06 14:00:00+00:00,72.0,良い大気質,o3,,12.4,35.25,20.35,,,,,
神戸市 須磨区,2025-05-06 15:00:00+00:00,62.0,良い大気質,o3,,9.41,48.24,9.02,,,,,
神戸市 須磨区,2025-05-06 16:00:00+00:00,60.0,良い大気質,o3,,10.3,50.19,4.86,,,,,
神戸市 須磨区,2025-05-06 17:00:00+00:00,60.0,良い大気質,o3,,9.39,50.04,3.86,,,,,
神戸市 須磨区,2025-05-06 18:00:00+00:00,66.0,良い大気質,o3,,11.42,43.1,4.58,,,,,
神戸市 須磨区,2025-05-06 19:00:00+00:00,62.0,良い大気質,o3,,7.09,47.93,3.86,,,,,
神戸市 須磨区,2025-05-06 20:00:00+00:00,59.0,中レベルの大気質,o3,,8.21,51.02,2.93,,,,,
神戸市 須磨区,2025-05-06 21:00:00+00:00,59.0,中レベルの大気質,o3,,9.49,51.02,3.62,,,,,
神戸市 須磨区,2025-05-06 22:00:00+00:00,59.0,中レベルの大気質,o3,,13.23,52.03,5.32,,,,,
神戸市 須磨区,2025-05-06 23:00:00+00:00,63.0,良い大気質,o3,,12.34,46.24,8.49,,,,,
神戸市 須磨区,2025-05-07 00:00:00+00:00,64.0,良い大気質,o3,,9.64,45.11,10.44,,,,,
神戸市 須磨区,2025-05-07 01:00:00+00:00,63.0,良い大気質,o3,,12.35,47.13,11.13,,,,,
神戸市 須磨区,2025-05-07 02:00:00+00:00,61.0,良い大気質,o3,,14.63,49.07,9.31,,,,,
神戸市 須磨区,2025-05-07 03:00:00+00:00,59.0,中レベルの大気質,o3,,11.95,51.06,7.35,,,,,
神戸市 須磨区,2025-05-07 04:00:00+00:00,58.0,中レベルの大気質,o3,,12.93,53.07,5.79,,,,,
神戸市 須磨区,2025-05-07 05:00:00+00:00,57.0,中レベルの大気質,o3,,13.82,54.03,5.68,,,,,
神戸市 須磨区,2025-05-07 06:00:00+00:00,58.0,中レベルの大気質,o3,,16.72,53.13,5.67,,,,,
神戸市 須磨区,2025-05-07 07:00:00+00:00,57.0,中レベルの大気質,o3,,16.74,54.11,4.11,,,,,
神戸市 須磨区,2025-05-07 08:00:00+00:00,57.0,中レベルの大気質,o3,,13.96,53.99,4.62,,,,,
神戸市 須磨区,2025-05-07 09:00:00+00:00,57.0,中レベルの大気質,o3,,15.79,54.03,4.55,,,,,
神戸市 須磨区,2025-05-07 10:00:00+00:00,57.0,中レベルの大気質,o3,,15.79,53.98,10.4,,,,,
神戸市 須磨区,2025-05-07 11:00:00+00:00,55.0,中レベルの大気質,o3,,15.04,56.66,14.24,,,,,
神戸市 須磨区,2025-05-07 12:00:00+00:00,59.0,中レベルの大気質,o3,,14.65,51.1,11.06,,,,,
神戸市 須磨区,2025-05-07 13:00:00+00:00,59.0,中レベルの大気質,o3,,13.68,51.1,7.63,,,,,
神戸市 須磨区,2025-05-07 14:00:00+00:00,,,,,,,,,,,,
神戸市 須磨区,2025-05-07 15:00:00+00:00,60.0,良い大気質,o3,,14.02,50.04,10.21,,,,,
神戸市 須磨区,2025-05-07 16:00:00+00:00,63.0,良い大気質,o3,,14.1,47.2,8.5,,,,,
神戸市 須磨区,2025-05-07 17:00:00+00:00,61.0,良い大気質,o3,,14.17,49.11,7.58,,,,,
神戸市 須磨区,2025-05-07 18:00:00+00:00,60.0,良い大気質,o3,,13.28,50.05,5.67,,,,,
神戸市 須磨区,2025-05-07 19:00:00+00:00,62.0,良い大気質,o3,,11.47,48.12,6.01,,,,,
神戸市 須磨区,2025-05-07 20:00:00+00:00,76.0,良い大気質,o3,,15.18,30.73,16.75,,,,,
神戸市 須磨区,2025-05-07 21:00:00+00:00,81.0,最高に良い大気質,o3,,13.26,24.56,21.66,,,,,
