region,division,area,area_url,image_url,latitude,longitude,matched_address
kinki,hyogo,豊岡市（南東方向）,https://weathernews.jp/onebox/livecam/kinki/hyogo/410000222/,https://gvs.weathernews.jp/livecam/410000222/640/,35.544556,134.8202406,
kinki,shiga,滋賀県栗東市,https://weathernews.jp/onebox/livecam/kinki/shiga/7CDDE905CE02/,https://gvs.weathernews.jp/livecam/7CDDE905CE02/640/,35.0214392,135.9979842,
kinki,osaka,大阪市東淀川区4/30 13:56,https://weathernews.jp/onebox/livecam/kinki/osaka/7CDDE906B940/,https://gvs.weathernews.jp/livecam/7CDDE906B940/640/,34.7412682,135.5163909,
kinki,mie,鈴鹿市道伯付近,https://weathernews.jp/onebox/livecam/kinki/mie/7CDDE907F305/,https://gvs.weathernews.jp/livecam/7CDDE907F305/640/,34.8651375,136.5463557,
kinki,wakayama,紀の川市4/30 13:56,https://weathernews.jp/onebox/livecam/kinki/wakayama/410005902/,https://gvs.weathernews.jp/livecam/410005902/640/,34.2698471,135.3626864,
kinki,osaka,熊取町朝代西,https://weathernews.jp/onebox/livecam/kinki/osaka/7CDDE905D047/,https://gvs.weathernews.jp/livecam/7CDDE905D047/640/,34.3853855,135.347515,
kinki,mie,三重県津市,https://weathernews.jp/onebox/livecam/kinki/mie/7CDDE90683B5/,https://gvs.weathernews.jp/livecam/7CDDE90683B5/640/,34.7186389,136.5052256,
kinki,shiga,長浜市大寺町,https://weathernews.jp/onebox/livecam/kinki/shiga/7CDDE907C399/,https://gvs.weathernews.jp/livecam/7CDDE907C399/640/,35.4273703,136.260605,
kinki,kyoto,宇治市伊勢田町毛語-2,https://weathernews.jp/onebox/livecam/kinki/kyoto/7CDDE907C712/,https://gvs.weathernews.jp/livecam/7CDDE907C712/640/,34.8817247,135.7739229,
kinki,mie,三重県松阪市,https://weathernews.jp/onebox/livecam/kinki/mie/7CDDE905CD0C/,https://gvs.weathernews.jp/livecam/7CDDE905CD0C/640/,34.5779758,136.5276154,
kinki,wakayama,上富田町,https://weathernews.jp/onebox/livecam/kinki/wakayama/410005900/,https://gvs.weathernews.jp/livecam/410005900/640/,33.6960499,135.4284972,
kinki,osaka,八尾市,https://weathernews.jp/onebox/livecam/kinki/osaka/7CDDE907F1BF/,https://gvs.weathernews.jp/livecam/7CDDE907F1BF/640/,34.6268613,135.6007522,
kinki,nara,奈良市登美ヶ丘4/30 13:55,https://weathernews.jp/onebox/livecam/kinki/nara/7CDDE906BC7C/,https://gvs.weathernews.jp/livecam/7CDDE906BC7C/640/,34.7125233,135.7515062,
kinki,osaka,大阪府泉佐野市,https://weathernews.jp/onebox/livecam/kinki/osaka/7CDDE907C388/,https://gvs.weathernews.jp/livecam/7CDDE907C388/640/,34.4068926,135.3273027,
kinki,hyogo,丹波篠山市郡家,https://weathernews.jp/onebox/livecam/kinki/hyogo/7CDDE907E6A4/,https://gvs.weathernews.jp/livecam/7CDDE907E6A4/640/,35.0827548,135.2114745,
kinki,kyoto,舞鶴字森,https://weathernews.jp/onebox/livecam/kinki/kyoto/7CDDE9068779/,https://gvs.weathernews.jp/livecam/7CDDE9068779/640/,35.4576663,135.3793725,
kinki,hyogo,多可町加美区,https://weathernews.jp/onebox/livecam/kinki/hyogo/7CDDE907EF78/,https://gvs.weathernews.jp/livecam/7CDDE907EF78/640/,35.18734,134.9300055,
kinki,shiga,滋賀県守山市,https://weathernews.jp/onebox/livecam/kinki/shiga/7CDDE906BB0B/,https://gvs.weathernews.jp/livecam/7CDDE906BB0B/640/,35.0590033,135.9943759,
kinki,osaka,大阪市東淀川区淡路,https://weathernews.jp/onebox/livecam/kinki/osaka/7CDDE9068B25/,https://gvs.weathernews.jp/livecam/7CDDE9068B25/640/,34.7403512,135.514589,
kinki,osaka,堺市東区(南向き),https://weathernews.jp/onebox/livecam/kinki/osaka/7CDDE906B89E/,https://gvs.weathernews.jp/livecam/7CDDE906B89E/640/,34.5733261,135.4831176,
kinki,nara,広陵町,https://weathernews.jp/onebox/livecam/kinki/nara/7CDDE907BA9D/,https://gvs.weathernews.jp/livecam/7CDDE907BA9D/640/,34.5427722,135.7508625,
kinki,shiga,大津市石山寺,https://weathernews.jp/onebox/livecam/kinki/shiga/7CDDE9068569/,https://gvs.weathernews.jp/livecam/7CDDE9068569/640/,34.958559,135.9015922,
kinki,shiga,滋賀県近江八幡市,https://weathernews.jp/onebox/livecam/kinki/shiga/7CDDE906892F/,https://gvs.weathernews.jp/livecam/7CDDE906892F/640/,35.1283594,136.0979635,
kinki,hyogo,姫路市,https://weathernews.jp/onebox/livecam/kinki/hyogo/7CDDE907C2F0/,https://gvs.weathernews.jp/livecam/7CDDE907C2F0/640/,34.8154176,134.6855509,
kinki,mie,四日市市西阿倉川,https://weathernews.jp/onebox/livecam/kinki/mie/7CDDE907C5B1/,https://gvs.weathernews.jp/livecam/7CDDE907C5B1/640/,34.9881611,136.6162433,
kinki,osaka,大阪市天王寺区上本町,https://weathernews.jp/onebox/livecam/kinki/osaka/7CDDE90683C1/,https://gvs.weathernews.jp/livecam/7CDDE90683C1/640/,34.6649807,135.5187145,
kinki,shiga,滋賀県蒲生郡日野町,https://weathernews.jp/onebox/livecam/kinki/shiga/7CDDE905CEBF/,https://gvs.weathernews.jp/livecam/7CDDE905CEBF/640/,35.0180299,136.2459972,
kinki,hyogo,神戸市北区星和台,https://weathernews.jp/onebox/livecam/kinki/hyogo/7CDDE905CE1D/,https://gvs.weathernews.jp/livecam/7CDDE905CE1D/640/,34.7184988,135.1272358,
kinki,mie,四日市市大矢知町4/30 13:56,https://weathernews.jp/onebox/livecam/kinki/mie/7CDDE907C5C6/,https://gvs.weathernews.jp/livecam/7CDDE907C5C6/640/,35.0175978,136.6295089,
kinki,kyoto,京都府相楽郡精華町,https://weathernews.jp/onebox/livecam/kinki/kyoto/7CDDE906BFAA/,https://gvs.weathernews.jp/livecam/7CDDE906BFAA/640/,34.7608669,135.785669,
kinki,osaka,高槻市南総持寺町,https://weathernews.jp/onebox/livecam/kinki/osaka/7CDDE907F20D/,https://gvs.weathernews.jp/livecam/7CDDE907F20D/640/,34.8247972,135.5883138,
kinki,shiga,滋賀県近江八幡市鷹飼町4/30 13:36,https://weathernews.jp/onebox/livecam/kinki/shiga/7CDDE906881F/,https://gvs.weathernews.jp/livecam/7CDDE906881F/640/,35.1207805,136.1013451,
kinki,mie,四日市市内,https://weathernews.jp/onebox/livecam/kinki/mie/410001379/,https://gvs.weathernews.jp/livecam/410001379/640/,34.9651064,136.6244121,
kinki,shiga,甲賀市,https://weathernews.jp/onebox/livecam/kinki/shiga/410005401/,https://gvs.weathernews.jp/livecam/410005401/640/,34.966081,136.166348,
kinki,shiga,草津市南草津,https://weathernews.jp/onebox/livecam/kinki/shiga/7CDDE906F202/,https://gvs.weathernews.jp/livecam/7CDDE906F202/640/,35.0044912,135.9426065,
kinki,osaka,大阪府松原市,https://weathernews.jp/onebox/livecam/kinki/osaka/7CDDE906817E/,https://gvs.weathernews.jp/livecam/7CDDE906817E/640/,34.5780574,135.5517138,
kinki,shiga,大津市南郷,https://weathernews.jp/onebox/livecam/kinki/shiga/7CDDE9068496/,https://gvs.weathernews.jp/livecam/7CDDE9068496/640/,34.93565090000001,135.9075341,
kinki,hyogo,峰山高原リゾートWHITE PEAK,https://weathernews.jp/onebox/livecam/kinki/hyogo/7CDDE907C3AF/,https://gvs.weathernews.jp/livecam/7CDDE907C3AF/640/,35.1320795,134.6666913,
kinki,osaka,寝屋川市香里園,https://weathernews.jp/onebox/livecam/kinki/osaka/7CDDE9068D0E/,https://gvs.weathernews.jp/livecam/7CDDE9068D0E/640/,34.7846322,135.6309701,
kinki,wakayama,有田市宮崎町逢井,https://weathernews.jp/onebox/livecam/kinki/wakayama/7CDDE90683A6/,https://gvs.weathernews.jp/livecam/7CDDE90683A6/640/,34.071709,135.104301,
kinki,shiga,滋賀県栗東市4/30 13:36,https://weathernews.jp/onebox/livecam/kinki/shiga/7CDDE905CE02/,https://gvs.weathernews.jp/livecam/7CDDE905CE02/640/,35.0214392,135.9979842,
kinki,mie,三重県鈴鹿市,https://weathernews.jp/onebox/livecam/kinki/mie/7CDDE907A2C1/,https://gvs.weathernews.jp/livecam/7CDDE907A2C1/640/,34.8816575,136.5842308,
kinki,osaka,大阪府茨木市,https://weathernews.jp/onebox/livecam/kinki/osaka/7CDDE906F7A9/,https://gvs.weathernews.jp/livecam/7CDDE906F7A9/640/,34.8163589,135.5685016,
kinki,hyogo,神戸市中央区4/30 13:36,https://weathernews.jp/onebox/livecam/kinki/hyogo/7CDDE9067A60/,https://gvs.weathernews.jp/livecam/7CDDE9067A60/640/,34.6901884,135.196985,
kinki,wakayama,和歌山市,https://weathernews.jp/onebox/livecam/kinki/wakayama/7CDDE907E809/,https://gvs.weathernews.jp/livecam/7CDDE907E809/640/,34.2303678,135.1707405,
kinki,osaka,豊中市岡町,https://weathernews.jp/onebox/livecam/kinki/osaka/7CDDE905CCB7/,https://gvs.weathernews.jp/livecam/7CDDE905CCB7/640/,34.7812955,135.465405,
kinki,kyoto,京都市南区,https://weathernews.jp/onebox/livecam/kinki/kyoto/410001422/,https://gvs.weathernews.jp/livecam/410001422/640/,34.9608758,135.7366854,
kinki,wakayama,印南町4/30 13:56,https://weathernews.jp/onebox/livecam/kinki/wakayama/7CDDE907F30F/,https://gvs.weathernews.jp/livecam/7CDDE907F30F/640/,33.8195143,135.2226575,
kinki,kyoto,南丹市日吉町,https://weathernews.jp/onebox/livecam/kinki/kyoto/7CDDE907E370/,https://gvs.weathernews.jp/livecam/7CDDE907E370/640/,35.1820949,135.4906532,
kinki,osaka,枚方市小倉町,https://weathernews.jp/onebox/livecam/kinki/osaka/7CDDE906C94F/,https://gvs.weathernews.jp/livecam/7CDDE906C94F/640/,34.8350251,135.6639274,
kinki,hyogo,川西市けやき坂,https://weathernews.jp/onebox/livecam/kinki/hyogo/7CDDE906BA83/,https://gvs.weathernews.jp/livecam/7CDDE906BA83/640/,34.8621047,135.3815873,
kinki,hyogo,姫路市安富町末広〜鹿が壺方面,https://weathernews.jp/onebox/livecam/kinki/hyogo/7CDDE907B55D/,https://gvs.weathernews.jp/livecam/7CDDE907B55D/640/,35.05984249999999,134.633542,
kinki,mie,名張市鴻之台,https://weathernews.jp/onebox/livecam/kinki/mie/410005302/,https://gvs.weathernews.jp/livecam/410005302/640/,34.6296916,136.1099969,
kinki,kyoto,京都市山科区,https://weathernews.jp/onebox/livecam/kinki/kyoto/7CDDE9068F00/,https://gvs.weathernews.jp/livecam/7CDDE9068F00/640/,34.9812405,135.8164664,
kinki,osaka,大阪府東大阪市吉原,https://weathernews.jp/onebox/livecam/kinki/osaka/7CDDE907E724/,https://gvs.weathernews.jp/livecam/7CDDE907E724/640/,34.6864773,135.6213799,
kinki,mie,四日市市八千代台,https://weathernews.jp/onebox/livecam/kinki/mie/7CDDE907E498/,https://gvs.weathernews.jp/livecam/7CDDE907E498/640/,35.0294541,136.5842997,
kinki,wakayama,橋本市紀見ケ丘4/30 13:54,https://weathernews.jp/onebox/livecam/kinki/wakayama/7CDDE907A909/,https://gvs.weathernews.jp/livecam/7CDDE907A909/640/,34.3658002,135.6113395,
kinki,hyogo,神戸市中央区,https://weathernews.jp/onebox/livecam/kinki/hyogo/7CDDE9067A60/,https://gvs.weathernews.jp/livecam/7CDDE9067A60/640/,34.6639345,135.2203909,
kinki,hyogo,美方郡香美町,https://weathernews.jp/onebox/livecam/kinki/hyogo/410005702/,https://gvs.weathernews.jp/livecam/410005702/640/,35.6377104,134.6272339,
kinki,hyogo,豊岡市4/30 13:36,https://weathernews.jp/onebox/livecam/kinki/hyogo/7CDDE907B562/,https://gvs.weathernews.jp/livecam/7CDDE907B562/640/,35.544556,134.8202406,
kinki,kyoto,宮津市日置4/30 13:37,https://weathernews.jp/onebox/livecam/kinki/kyoto/7CDDE906F1EA/,https://gvs.weathernews.jp/livecam/7CDDE906F1EA/640/,35.6113358,135.2162128,
kinki,nara,大和郡山市横田町,https://weathernews.jp/onebox/livecam/kinki/nara/7CDDE907A9E3/,https://gvs.weathernews.jp/livecam/7CDDE907A9E3/640/,34.6189108,135.8018778,
kinki,kyoto,京都府八幡市4/30 13:36,https://weathernews.jp/onebox/livecam/kinki/kyoto/7CDDE90683B1/,https://gvs.weathernews.jp/livecam/7CDDE90683B1/640/,34.8755613,135.7076676,
kinki,shiga,滋賀県東近江市,https://weathernews.jp/onebox/livecam/kinki/shiga/7CDDE9068B47/,https://gvs.weathernews.jp/livecam/7CDDE9068B47/640/,35.112626,136.2075751,
kinki,hyogo,神戸市須磨区,https://weathernews.jp/onebox/livecam/kinki/hyogo/7CDDE906BA8F/,https://gvs.weathernews.jp/livecam/7CDDE906BA8F/640/,34.6689453,135.1037786,
kinki,osaka,大阪市淀川区,https://weathernews.jp/onebox/livecam/kinki/osaka/7CDDE9068C5A/,https://gvs.weathernews.jp/livecam/7CDDE9068C5A/640/,34.7334895,135.4827755,
kinki,osaka,鶴見区横堤,https://weathernews.jp/onebox/livecam/kinki/osaka/7CDDE907B4C8/,https://gvs.weathernews.jp/livecam/7CDDE907B4C8/640/,34.7018686,135.5711993,
kinki,kyoto,六地蔵,https://weathernews.jp/onebox/livecam/kinki/kyoto/7CDDE90641B2/,https://gvs.weathernews.jp/livecam/7CDDE90641B2/640/,34.9329191,135.7977276,
kinki,shiga,大津市和邇南浜,https://weathernews.jp/onebox/livecam/kinki/shiga/410000227/,https://gvs.weathernews.jp/livecam/410000227/640/,35.158653,135.9283037,
kinki,osaka,大阪市住吉区遠里小野,https://weathernews.jp/onebox/livecam/kinki/osaka/7CDDE906BF32/,https://gvs.weathernews.jp/livecam/7CDDE906BF32/640/,34.5982445,135.4957339,
kinki,osaka,大阪海遊館,https://weathernews.jp/onebox/livecam/kinki/osaka/410001079/,https://gvs.weathernews.jp/livecam/410001079/640/,34.6545182,135.4289645,
kinki,mie,伊勢市西南西方向の空4/30 13:56,https://weathernews.jp/onebox/livecam/kinki/mie/7CDDE907AB0D/,https://gvs.weathernews.jp/livecam/7CDDE907AB0D/640/,34.4874863,136.7092639,
kinki,hyogo,神戸市灘区,https://weathernews.jp/onebox/livecam/kinki/hyogo/7CDDE907BED0/,https://gvs.weathernews.jp/livecam/7CDDE907BED0/640/,34.7139737,135.2281184,
kinki,kyoto,京都府福知山市,https://weathernews.jp/onebox/livecam/kinki/kyoto/7CDDE905CB53/,https://gvs.weathernews.jp/livecam/7CDDE905CB53/640/,35.2966988,135.1265486,
kinki,nara,奈良県五條市田園4/30 13:56,https://weathernews.jp/onebox/livecam/kinki/nara/7CDDE90687F3/,https://gvs.weathernews.jp/livecam/7CDDE90687F3/640/,34.3658492,135.6893098,
kinki,shiga,草津市南草津4/30 13:36,https://weathernews.jp/onebox/livecam/kinki/shiga/7CDDE906F202/,https://gvs.weathernews.jp/livecam/7CDDE906F202/640/,35.0027656,135.9415658,
kinki,mie,四日市(海蔵地区),https://weathernews.jp/onebox/livecam/kinki/mie/7CDDE906EA66/,https://gvs.weathernews.jp/livecam/7CDDE906EA66/640/,34.983447,136.6194532,
kinki,hyogo,西宮北口カメラ,https://weathernews.jp/onebox/livecam/kinki/hyogo/7CDDE906BE42/,https://gvs.weathernews.jp/livecam/7CDDE906BE42/640/,34.7459022,135.356664,
kinki,osaka,JR阪和線 浅香駅 上空,https://weathernews.jp/onebox/livecam/kinki/osaka/7CDDE907C1AD/,https://gvs.weathernews.jp/livecam/7CDDE907C1AD/640/,34.5847343,135.502415,
kinki,osaka,大阪市東淀川区,https://weathernews.jp/onebox/livecam/kinki/osaka/7CDDE906B940/,https://gvs.weathernews.jp/livecam/7CDDE906B940/640/,34.7399965,135.5317756,
kinki,mie,伊勢市小俣町,https://weathernews.jp/onebox/livecam/kinki/mie/7CDDE9068B48/,https://gvs.weathernews.jp/livecam/7CDDE9068B48/640/,34.5081864,136.6777773,
kinki,wakayama,新宮市 北東の空,https://weathernews.jp/onebox/livecam/kinki/wakayama/7CDDE907F217/,https://gvs.weathernews.jp/livecam/7CDDE907F217/640/,33.7241203,135.9924819,
kinki,mie,多気郡大台町4/30 13:54,https://weathernews.jp/onebox/livecam/kinki/mie/7CDDE907CAB7/,https://gvs.weathernews.jp/livecam/7CDDE907CAB7/640/,34.3933922,136.4079367,
kinki,shiga,彦根市宮田町,https://weathernews.jp/onebox/livecam/kinki/shiga/7CDDE9037FAA/,https://gvs.weathernews.jp/livecam/7CDDE9037FAA/640/,35.2941462,136.2785656,
kinki,wakayama,和歌山市,https://weathernews.jp/onebox/livecam/kinki/wakayama/7CDDE907E809/,https://gvs.weathernews.jp/livecam/7CDDE907E809/640/,34.2303678,135.1707405,
kinki,wakayama,すさみ町,https://weathernews.jp/onebox/livecam/kinki/wakayama/7CDDE905D00E/,https://gvs.weathernews.jp/livecam/7CDDE905D00E/640/,33.5501227,135.4966256,
kinki,hyogo,西脇市野村町,https://weathernews.jp/onebox/livecam/kinki/hyogo/7CDDE906858C/,https://gvs.weathernews.jp/livecam/7CDDE906858C/640/,34.9731756,134.9679336,
kinki,osaka,大阪市北区天神橋,https://weathernews.jp/onebox/livecam/kinki/osaka/410005613/,https://gvs.weathernews.jp/livecam/410005613/640/,34.7028726,135.5116424,
kinki,hyogo,神戸市東灘区,https://weathernews.jp/onebox/livecam/kinki/hyogo/7CDDE907A679/,https://gvs.weathernews.jp/livecam/7CDDE907A679/640/,34.7239561,135.2632519,
kinki,hyogo,神戸市東灘区本山南町,https://weathernews.jp/onebox/livecam/kinki/hyogo/7CDDE907B6AB/,https://gvs.weathernews.jp/livecam/7CDDE907B6AB/640/,34.7227428,135.2841363,
kinki,nara,曽爾村,https://weathernews.jp/onebox/livecam/kinki/nara/410005806/,https://gvs.weathernews.jp/livecam/410005806/640/,34.51065579999999,136.1246096,
kinki,kyoto,南丹市日吉町4/30 13:35,https://weathernews.jp/onebox/livecam/kinki/kyoto/7CDDE90683AE/,https://gvs.weathernews.jp/livecam/7CDDE90683AE/640/,35.1820949,135.4906532,
kinki,nara,奈良県大和郡山市4/30 13:55,https://weathernews.jp/onebox/livecam/kinki/nara/7CDDE906F856/,https://gvs.weathernews.jp/livecam/7CDDE906F856/640/,34.644674,135.7830917,
kinki,nara,奈良市南紀寺4/30 13:56,https://weathernews.jp/onebox/livecam/kinki/nara/7CDDE9068C4C/,https://gvs.weathernews.jp/livecam/7CDDE9068C4C/640/,34.6664602,135.8383563,
kinki,nara,奈良県桜井市,https://weathernews.jp/onebox/livecam/kinki/nara/7CDDE906B999/,https://gvs.weathernews.jp/livecam/7CDDE906B999/640/,34.5186708,135.8432263,
kinki,osaka,JR阪和線 堺市駅 上空4/30 13:56,https://weathernews.jp/onebox/livecam/kinki/osaka/7CDDE9068688/,https://gvs.weathernews.jp/livecam/7CDDE9068688/640/,34.5771964,135.4983391,
kinki,hyogo,諸寄海岸（兵庫県）,https://weathernews.jp/onebox/livecam/kinki/hyogo/7CDDE906851E/,https://gvs.weathernews.jp/livecam/7CDDE906851E/640/,35.6205104,134.433496,
kinki,osaka,寝屋川市香里北之町,https://weathernews.jp/onebox/livecam/kinki/osaka/7CDDE9068501/,https://gvs.weathernews.jp/livecam/7CDDE9068501/640/,34.7887216,135.6308316,
kinki,hyogo,神戸市北区青葉台,https://weathernews.jp/onebox/livecam/kinki/hyogo/7CDDE906BF59/,https://gvs.weathernews.jp/livecam/7CDDE906BF59/640/,34.7661838,135.1523743,
kinki,mie,津市安濃町4/30 13:55,https://weathernews.jp/onebox/livecam/kinki/mie/7CDDE906872B/,https://gvs.weathernews.jp/livecam/7CDDE906872B/640/,34.7745114,136.4561294,
kinki,shiga,彦根市稲里町,https://weathernews.jp/onebox/livecam/kinki/shiga/7CDDE9068806/,https://gvs.weathernews.jp/livecam/7CDDE9068806/640/,35.2217747,136.1971973,
kinki,hyogo,兵庫県神戸市東灘区,https://weathernews.jp/onebox/livecam/kinki/hyogo/7CDDE9068900/,https://gvs.weathernews.jp/livecam/7CDDE9068900/640/,34.7239561,135.2632519,
kinki,shiga,大津市松陽,https://weathernews.jp/onebox/livecam/kinki/shiga/7CDDE907C10B/,https://gvs.weathernews.jp/livecam/7CDDE907C10B/640/,34.9652695,135.9200146,
kinki,nara,大和郡山市横田町4/30 13:55,https://weathernews.jp/onebox/livecam/kinki/nara/7CDDE907A9E3/,https://gvs.weathernews.jp/livecam/7CDDE907A9E3/640/,34.6189108,135.8018778,
kinki,mie,津市西丸之内,https://weathernews.jp/onebox/livecam/kinki/mie/7CDDE9068CEC/,https://gvs.weathernews.jp/livecam/7CDDE9068CEC/640/,34.7179052,136.5030265,
kinki,osaka,大阪府茨木市舟木町,https://weathernews.jp/onebox/livecam/kinki/osaka/7CDDE90686CF/,https://gvs.weathernews.jp/livecam/7CDDE90686CF/640/,34.8138195,135.5765101,
kinki,kyoto,南丹市八木町神吉,https://weathernews.jp/onebox/livecam/kinki/kyoto/7CDDE907C608/,https://gvs.weathernews.jp/livecam/7CDDE907C608/640/,35.1096871,135.586543,
kinki,osaka,大阪市福島区下福島グランド,https://weathernews.jp/onebox/livecam/kinki/osaka/7CDDE906F8CE/,https://gvs.weathernews.jp/livecam/7CDDE906F8CE/640/,34.6907689,135.4824037,
kinki,kyoto,南丹市日吉町,https://weathernews.jp/onebox/livecam/kinki/kyoto/7CDDE907E370/,https://gvs.weathernews.jp/livecam/7CDDE907E370/640/,35.1820949,135.4906532,
kinki,kyoto,南丹市八木町神吉4/30 13:36,https://weathernews.jp/onebox/livecam/kinki/kyoto/7CDDE907C608/,https://gvs.weathernews.jp/livecam/7CDDE907C608/640/,35.1096871,135.586543,
kinki,osaka,大阪市北区中崎町,https://weathernews.jp/onebox/livecam/kinki/osaka/7CDDE9068F2E/,https://gvs.weathernews.jp/livecam/7CDDE9068F2E/640/,34.7087511,135.5056209,
kinki,wakayama,紀の川市,https://weathernews.jp/onebox/livecam/kinki/wakayama/410005902/,https://gvs.weathernews.jp/livecam/410005902/640/,34.2698471,135.3626864,
kinki,hyogo,ポートアイランド　港島中町,https://weathernews.jp/onebox/livecam/kinki/hyogo/7CDDE905CC53/,https://gvs.weathernews.jp/livecam/7CDDE905CC53/640/,34.66851,135.2126455,
kinki,hyogo,兵庫県神戸市兵庫区,https://weathernews.jp/onebox/livecam/kinki/hyogo/7CDDE90683EF/,https://gvs.weathernews.jp/livecam/7CDDE90683EF/640/,34.6833357,135.1634864,
kinki,hyogo,兵庫県豊岡市,https://weathernews.jp/onebox/livecam/kinki/hyogo/7CDDE907DECB/,https://gvs.weathernews.jp/livecam/7CDDE907DECB/640/,35.544556,134.8202406,
kinki,shiga,大津市瀬田山,https://weathernews.jp/onebox/livecam/kinki/shiga/7CDDE906BE81/,https://gvs.weathernews.jp/livecam/7CDDE906BE81/640/,34.9656842,135.9099111,
kinki,mie,東員町（東の空）,https://weathernews.jp/onebox/livecam/kinki/mie/7CDDE9068781/,https://gvs.weathernews.jp/livecam/7CDDE9068781/640/,35.0742999,136.5837102,
kinki,hyogo,神戸市北区鹿の子台,https://weathernews.jp/onebox/livecam/kinki/hyogo/7CDDE90683F1/,https://gvs.weathernews.jp/livecam/7CDDE90683F1/640/,34.8628161,135.2185013,
kinki,wakayama,和歌山市4/30 13:56,https://weathernews.jp/onebox/livecam/kinki/wakayama/7CDDE9068A26/,https://gvs.weathernews.jp/livecam/7CDDE9068A26/640/,34.1888923,135.1731385,
kinki,hyogo,丹波市下竹田表,https://weathernews.jp/onebox/livecam/kinki/hyogo/7CDDE905CEC0/,https://gvs.weathernews.jp/livecam/7CDDE905CEC0/640/,35.2462374,135.1554907,
kinki,nara,奈良市登美ヶ丘,https://weathernews.jp/onebox/livecam/kinki/nara/7CDDE906BC7C/,https://gvs.weathernews.jp/livecam/7CDDE906BC7C/640/,34.7128104,135.7509139,
kinki,osaka,和泉市いぶき野,https://weathernews.jp/onebox/livecam/kinki/osaka/7CDDE906F0CC/,https://gvs.weathernews.jp/livecam/7CDDE906F0CC/640/,34.4629984,135.4533378,
kinki,hyogo,加西市,https://weathernews.jp/onebox/livecam/kinki/hyogo/7CDDE906457B/,https://gvs.weathernews.jp/livecam/7CDDE906457B/640/,34.9280226,134.841609,
kinki,kyoto,南丹市園部町,https://weathernews.jp/onebox/livecam/kinki/kyoto/7CDDE90684BC/,https://gvs.weathernews.jp/livecam/7CDDE90684BC/640/,35.1073408,135.470236,
kinki,hyogo,宝塚市山本台,https://weathernews.jp/onebox/livecam/kinki/hyogo/7CDDE90685B4/,https://gvs.weathernews.jp/livecam/7CDDE90685B4/640/,34.82361,135.3786491,
kinki,shiga,彦根市宮田町4/30 13:36,https://weathernews.jp/onebox/livecam/kinki/shiga/7CDDE9037FAA/,https://gvs.weathernews.jp/livecam/7CDDE9037FAA/640/,35.2941462,136.2785656,
kinki,mie,三重県伊賀市,https://weathernews.jp/onebox/livecam/kinki/mie/7CDDE90685A9/,https://gvs.weathernews.jp/livecam/7CDDE90685A9/640/,34.7685703,136.1298712,
kinki,mie,伊勢市東大淀町,https://weathernews.jp/onebox/livecam/kinki/mie/7CDDE906CC06/,https://gvs.weathernews.jp/livecam/7CDDE906CC06/640/,34.5502204,136.6657058,
kinki,osaka,大阪府八尾市,https://weathernews.jp/onebox/livecam/kinki/osaka/7CDDE9068CC2/,https://gvs.weathernews.jp/livecam/7CDDE9068CC2/640/,34.6268613,135.6007522,
kinki,kyoto,京都市右京区京北塔町,https://weathernews.jp/onebox/livecam/kinki/kyoto/7CDDE906893E/,https://gvs.weathernews.jp/livecam/7CDDE906893E/640/,35.1877758,135.6550602,
kinki,shiga,甲賀市2,https://weathernews.jp/onebox/livecam/kinki/shiga/410005404/,https://gvs.weathernews.jp/livecam/410005404/640/,34.966081,136.166348,
kinki,nara,田原本町,https://weathernews.jp/onebox/livecam/kinki/nara/410005807/,https://gvs.weathernews.jp/livecam/410005807/640/,34.5566607,135.7950037,
kinki,kyoto,舞鶴市　西港4/30 13:36,https://weathernews.jp/onebox/livecam/kinki/kyoto/7CDDE907CB5D/,https://gvs.weathernews.jp/livecam/7CDDE907CB5D/640/,35.4747759,135.3861501,
kinki,mie,四日市市大矢知町,https://weathernews.jp/onebox/livecam/kinki/mie/7CDDE907C5C6/,https://gvs.weathernews.jp/livecam/7CDDE907C5C6/640/,35.0175978,136.6295089,
kinki,osaka,高槻市より北北東(京都方面),https://weathernews.jp/onebox/livecam/kinki/osaka/7CDDE907F2DC/,https://gvs.weathernews.jp/livecam/7CDDE907F2DC/640/,34.846193,135.6174134,
kinki,kyoto,吉祥院船戸町,https://weathernews.jp/onebox/livecam/kinki/kyoto/7CDDE907E6EA/,https://gvs.weathernews.jp/livecam/7CDDE907E6EA/640/,34.975248,135.7328526,
kinki,mie,三重県員弁郡東員町,https://weathernews.jp/onebox/livecam/kinki/mie/7CDDE905CB09/,https://gvs.weathernews.jp/livecam/7CDDE905CB09/640/,35.0742999,136.5837102,
kinki,osaka,和泉市室堂町,https://weathernews.jp/onebox/livecam/kinki/osaka/7CDDE905CFCE/,https://gvs.weathernews.jp/livecam/7CDDE905CFCE/640/,34.4671917,135.4721758,
kinki,osaka,都島区友渕町4/30 13:56,https://weathernews.jp/onebox/livecam/kinki/osaka/7CDDE906F43E/,https://gvs.weathernews.jp/livecam/7CDDE906F43E/640/,34.716872,135.5263772,
kinki,osaka,淀川区西中島,https://weathernews.jp/onebox/livecam/kinki/osaka/7CDDE906F840/,https://gvs.weathernews.jp/livecam/7CDDE906F840/640/,34.7255245,135.4992687,
kinki,hyogo,兵庫県多可町中区,https://weathernews.jp/onebox/livecam/kinki/hyogo/7CDDE906BFC1/,https://gvs.weathernews.jp/livecam/7CDDE906BFC1/640/,35.0502159,134.9234248,
